1784487335,4793.231,4793.241,4793.225,4793.215,4793.246,4793.231,4794.002,4797.711,4793.075,4790.584,4797.724,4797.859,
1784487340,4752.911,4752.921,4752.906,4752.920,4752.935,4752.908,4752.921,4752.915,4752.913,4752.913,4752.917,4752.905,
1784487345,4646.486,4646.498,4646.490,4646.482,4646.492,4637.087,4641.904,4646.487,4649.862,4646.442,4640.576,4646.498,
1784487350,1932.940,4828.635,4828.620,4828.625,4828.631,1931.457,1935.985,4840.157,4833.829,4836.902,4836.506,2886.608,
1784487355,1925.695,4821.034,4821.002,4821.007,4821.005,1600.000,1936.561,4828.993,4814.422,4837.081,1600.000,1924.768,
1784487360,1935.595,4834.888,4834.873,4834.887,4834.896,2109.368,1936.216,4840.374,4841.383,4839.936,4840.496,1936.316,
1784487365,1928.056,4826.912,4826.919,4826.920,4826.916,2149.083,1934.307,4840.719,4835.268,1600.000,4815.343,2151.268,
1784487370,4808.172,4809.001,4808.997,4808.992,4809.007,2138.634,4790.143,4815.209,4789.267,4787.920,4807.715,2136.014,
1784487375,1933.465,4821.153,4821.154,4821.132,4821.146,1933.435,3571.117,1600.000,4827.098,4823.355,4787.504,1926.541,
1784487380,1934.888,4823.497,4823.444,4823.446,4823.496,1936.315,1600.000,1600.000,4844.869,4830.062,1600.000,1936.047,
1784487385,1935.939,4841.016,4841.004,4841.004,4840.997,1935.739,1936.106,4840.565,4840.280,4841.623,4840.716,2033.525,
1784487390,2151.111,4841.000,4841.008,4840.994,4840.997,2766.209,2147.407,1600.000,4840.868,4839.299,1600.000,3168.895,
1784487395,1935.601,4840.977,4840.974,4840.982,4840.978,1935.168,1935.539,4839.605,1600.000,4840.592,4841.308,1600.000,
1784487400,1600.000,4841.172,4841.165,4841.180,4841.180,1600.000,1600.000,4841.337,4840.542,1600.000,1600.000,1938.502,
1784487405,2151.526,4840.998,4841.007,4841.001,4841.005,1936.278,1600.000,4840.866,4845.655,1600.000,1600.000,1936.151,
1784487410,1936.459,4838.414,4838.415,4838.409,4838.413,2045.117,1600.000,4840.951,2200.000,1600.000,1600.000,2182.994,
1784487415,4380.035,4816.056,4816.051,4816.039,4816.047,2140.383,4334.579,4816.044,4810.123,4814.586,4816.054,3272.412,
1784487420,4258.259,4806.461,4806.458,4806.465,4806.478,1600.000,1923.815,4805.657,4814.234,4789.594,4806.455,2140.250,
1784487425,4815.993,4816.008,4816.006,4816.007,4816.004,1925.821,4814.211,4815.951,4814.893,4815.445,4814.350,1926.155,
1784487430,4783.612,4783.602,4783.596,4783.596,4783.646,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,
1784487435,4805.226,4804.975,4805.222,4805.236,4805.232,1917.020,1600.000,1600.000,4789.965,1600.000,1600.000,1921.292,
1784487440,1917.167,4791.092,4791.099,4791.083,4791.108,4791.099,1916.990,1600.000,4790.898,4791.158,1600.000,4792.518,
1784487445,1923.171,4805.827,4805.817,4805.851,4805.818,4789.944,1926.224,1600.000,4815.309,1600.000,1600.000,4805.826,
1784487450,1926.514,4816.048,4816.041,4816.048,4816.071,1947.004,1926.673,4816.063,4823.034,1600.000,1600.000,1600.000,
1784487455,1918.942,4804.815,4804.813,4804.863,4804.823,4804.823,1600.000,1600.000,4812.085,1600.000,1600.000,4813.923,
1784487460,2129.623,4796.808,4796.789,4796.800,4796.796,4796.797,2109.525,4790.021,4790.240,4792.254,4792.424,4791.487,
1784487465,1600.000,4800.830,4800.835,4800.824,4800.829,1600.000,1921.653,4807.107,4811.927,2200.000,1600.000,4800.831,
1784487470,1896.023,4791.079,4791.095,4791.078,4791.090,4791.087,1600.000,4798.870,4787.206,1600.000,2200.000,2200.000,
1784487475,1916.595,4803.489,4803.503,4790.312,4790.309,4790.316,1600.000,1600.000,4779.671,1600.000,1600.000,1600.000,
1784487480,2133.593,4788.586,4788.582,4788.584,4788.582,4788.589,2041.137,1600.000,4788.344,1600.000,4807.184,4788.584,
1784487485,1913.215,4800.104,4800.350,4800.360,4800.353,4800.349,1916.785,1600.000,4786.058,1600.000,4790.935,1600.000,
1784487490,1921.595,4791.390,4791.426,4791.418,4791.490,4791.420,1947.120,4809.199,1600.000,1600.000,1600.000,1600.000,
1784487495,1914.160,4788.611,4788.613,4788.608,4788.608,4788.600,1913.776,4791.072,4728.144,4792.804,1600.000,1600.000,
1784487500,1912.333,4809.425,4809.435,4809.422,4809.435,1600.000,1921.815,4790.584,1600.000,4808.148,4803.109,4809.421,
1784487506,1925.951,4816.051,4816.045,4816.059,4816.053,4816.054,1926.284,1600.000,4809.973,4350.000,4816.997,4811.370,
1784487511,1936.410,4840.997,4841.011,4840.999,4841.003,1936.021,1936.283,4842.588,4839.445,4838.366,4831.115,2200.000,
1784487516,1930.178,4815.999,4815.945,4815.980,4815.992,1932.250,1926.585,4818.388,4819.496,4838.535,4842.160,1926.697,
1784487521,1936.124,4841.004,4841.012,4841.010,4841.009,1936.058,1600.000,4840.824,4838.835,4837.132,4837.950,1935.832,
1784487526,1936.263,4840.993,4840.988,4840.984,4840.986,1935.670,1936.111,4840.547,4840.010,4840.790,4839.961,1980.614,
1784487531,1926.936,4824.463,4824.471,4824.475,4824.508,2141.197,1933.021,4837.489,4835.389,4838.880,4764.092,2082.095,
1784487536,1936.279,4841.009,4841.010,4840.996,4841.008,2151.015,1936.305,1600.000,4840.855,1600.000,4841.004,1944.587,
1784487541,1935.615,4841.000,4840.995,4841.002,4840.997,2200.000,1600.000,1600.000,4840.893,1600.000,1600.000,2010.377,
1784487546,1935.677,4841.007,4840.996,4840.993,4840.997,1935.275,1934.768,2200.000,1600.000,1600.000,4842.281,1600.000,
1784487551,1939.480,4839.646,4839.656,4839.643,4839.650,1600.000,1600.000,1600.000,4861.667,1600.000,1600.000,1600.000,
1784487556,1600.000,4841.001,4841.008,4841.012,4841.001,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,
1784487561,1936.363,4841.000,4840.989,4841.010,4841.006,1936.899,1600.000,1600.000,4840.955,1600.000,1600.000,2111.749,
1784487566,1936.343,4841.012,4841.015,4841.024,4841.001,1983.192,1600.000,4863.148,4840.913,1600.000,1600.000,1936.153,
1784487571,1936.105,4841.010,4840.990,4841.003,4841.013,2151.286,1600.000,1600.000,4840.741,1600.000,1600.000,1961.454,
1784487576,1935.988,4814.486,4814.514,4814.452,4814.511,1934.560,1600.000,4839.529,4839.540,1600.000,1600.000,1938.346,
1784487581,1935.209,4641.367,4641.365,4641.380,4641.380,1954.186,1933.484,4633.658,4637.370,4805.636,4847.287,2200.000,
1784487586,1934.524,4616.414,4616.420,4616.414,4616.420,1765.494,1930.948,4614.232,4608.006,4846.127,1600.000,1933.539,
1784487591,1862.059,4640.806,4640.801,4640.805,4640.868,1600.000,1856.517,4641.219,4839.962,4656.495,1600.000,1600.000,
1784487596,1866.303,4666.279,4666.267,4666.276,4666.274,1600.000,1600.000,4682.985,4665.563,4840.309,1600.000,1866.347,
1784487601,1865.990,4666.253,4666.250,4666.252,4666.259,2060.909,1865.682,4640.700,4665.852,1600.000,1600.000,1940.471,
1784487606,2001.050,4666.336,4666.333,4666.341,4666.334,2072.547,2073.297,4665.999,4662.349,1600.000,4350.000,2049.536,
1784487611,1862.205,4673.867,4673.864,4673.941,4673.868,1600.000,1869.871,4629.331,4672.199,1600.000,1600.000,1600.000,
1784487616,1866.412,4691.279,4691.284,4691.279,4691.291,1865.613,1911.867,4656.201,4665.392,1600.000,1600.000,1860.965,
1784487621,1872.134,4689.094,4689.027,4689.021,4689.025,1875.572,1880.871,4671.205,4690.621,4688.973,4734.590,1876.484,
1784487626,1878.626,4716.232,4716.243,4716.236,4716.232,1882.105,2030.555,4651.676,4716.508,4684.744,4350.000,1886.430,
1784487631,2084.100,4689.180,4689.173,4689.155,4689.166,2084.083,2061.165,4689.163,4689.160,4692.582,4666.318,2084.077,
1784487636,1970.313,4741.165,4741.159,4741.155,4741.163,1600.000,1943.006,1600.000,4741.128,4741.036,4766.720,1896.436,
1784487641,1994.236,4741.183,4741.181,4741.193,4741.194,1916.601,1924.361,1600.000,4740.963,4739.315,4699.373,1600.000,
1784487646,3538.320,4766.143,4766.140,4766.135,4766.141,1600.000,1600.000,1600.000,4724.349,4759.214,4712.709,1906.370,
1784487651,1927.193,4754.501,4754.507,4754.490,4754.490,1876.873,1600.000,1600.000,4742.040,4761.927,1600.000,1887.415,
1784487656,1600.000,4766.141,4766.149,4766.144,4766.150,1876.789,1600.000,1600.000,4764.954,4765.664,1600.000,1600.000,
1784487661,2737.466,4791.099,4791.102,4791.087,4791.108,1906.267,2650.627,1600.000,1600.000,4790.068,1600.000,1600.000,
1784487666,4791.016,4791.101,4791.055,4791.090,4791.097,1916.343,4785.869,4766.153,4789.414,4790.400,1600.000,1953.571,
1784487671,1915.505,4791.101,4791.091,4791.105,4791.114,1600.000,1941.724,4786.406,4787.967,1600.000,1600.000,1915.988,
1784487676,1915.849,4789.296,4789.297,4789.360,4789.295,1907.051,1926.178,4789.044,1600.000,4774.971,1600.000,1914.783,
1784487681,1924.579,4803.681,4803.686,4803.699,4803.689,1600.000,1923.276,4758.800,4806.157,4764.604,1600.000,1938.168,
1784487686,1600.000,4816.024,4816.040,4816.047,4816.047,2097.776,1903.213,4810.176,4814.452,4791.458,1600.000,2200.000,
1784487691,1926.041,4816.054,4816.044,4816.045,4816.053,1600.000,1925.325,4816.087,4818.052,1600.000,1600.000,1925.322,
1784487696,1600.000,4816.053,4816.049,4816.051,4816.062,1924.290,1915.411,4813.757,1600.000,4793.417,1600.000,1924.699,
1784487701,1926.208,4816.051,4816.044,4816.050,4816.051,1894.530,1925.632,4748.917,1600.000,1600.000,1600.000,1913.773,
1784487706,1913.186,4816.047,4816.049,4816.052,4816.056,1926.347,1882.342,4814.422,4817.138,2200.000,1600.000,1920.425,
1784487711,1927.086,4825.511,4825.520,4825.503,4825.544,1600.000,1934.216,4832.062,1600.000,1600.000,2200.000,1953.980,
1784487716,1935.024,4840.994,4841.011,4841.004,4840.999,1600.000,1920.839,4820.944,4817.330,1600.000,1600.000,1911.061,
1784487721,1600.000,4840.982,4840.994,4840.996,4840.993,1926.512,1929.353,1600.000,4840.269,1600.000,4800.758,1936.024,
1784487726,2150.838,4841.011,4841.013,4841.012,4841.004,1921.561,2200.000,1600.000,4841.411,4843.442,2200.000,1926.160,
1784487731,2149.812,4840.992,4841.011,4840.998,4840.999,1936.307,2200.000,4820.223,4840.830,1600.000,1600.000,1936.299,
1784487736,1936.352,4840.996,4841.015,4841.008,4841.013,1600.000,1600.000,4831.764,4839.791,1600.000,4837.523,2043.253,
1784487741,1935.683,4840.988,4840.993,4841.000,4840.997,1936.296,1934.784,4840.759,4840.227,4801.279,4841.015,1934.295,
1784487746,1935.810,4840.993,4840.965,4841.001,4840.993,2151.323,1600.000,1600.000,4841.252,1600.000,1600.000,2200.000,
1784487751,1936.188,4841.004,4840.999,4840.993,4841.002,1935.241,1936.067,4841.004,1600.000,4841.177,4841.201,1600.000,
1784487756,1935.411,4850.766,4850.764,4850.764,4850.771,1600.000,2058.787,1600.000,4839.288,1600.000,1600.000,1600.000,
1784487761,1950.203,2165.420,4873.309,4873.300,4873.308,2149.429,1881.934,2085.810,4884.502,4882.524,4734.200,1984.022,
1784487766,1940.981,3559.470,4849.750,4849.742,4849.737,1942.626,1940.393,4403.889,4847.786,4853.101,4845.974,1939.284,
1784487771,1932.420,4840.909,4840.912,4840.909,4840.972,1956.384,1938.731,4845.498,4841.674,4852.971,4841.597,1936.956,
1784487776,2155.458,4838.415,4838.419,4838.410,4838.420,2674.002,2161.482,4848.221,4857.164,4856.513,4858.519,2685.772,
1784487781,2369.148,4838.678,4838.604,4838.663,4838.672,2151.694,3228.220,4801.858,4841.198,4840.965,4839.095,2152.008,
1784487786,1938.178,4838.471,4838.468,4838.464,4838.465,2151.872,1936.964,4844.325,4840.211,4840.027,4840.636,2150.415,
1784487791,2154.893,4842.204,4842.210,4842.208,4842.138,2260.540,2152.403,4849.527,4840.778,4847.090,4840.684,2744.620,
1784487796,2154.259,4842.466,4848.366,4848.454,4848.459,2153.862,2159.923,4849.045,4860.880,4862.506,4865.753,2160.235,
1784487801,2161.796,2779.883,4848.399,4848.399,4848.405,2139.325,2162.037,3693.486,4859.087,4852.562,4852.820,2161.330,
1784487806,2037.039,4838.461,4838.460,4838.455,4838.458,2156.100,1940.059,4852.453,4839.722,4844.545,4839.778,2152.425,
1784487811,2150.718,4840.987,4840.999,4841.009,4841.008,2150.331,2151.225,4839.714,4841.074,4841.668,4838.738,2150.434,
1784487816,2148.223,3464.885,4842.180,4842.176,4842.182,1965.285,2152.564,3017.095,4843.410,4848.467,4844.596,2152.378,
1784487821,2131.897,4841.013,4841.015,4841.011,4841.002,2151.523,2147.226,4839.629,4843.999,4839.295,4840.466,2150.765,
1784487826,1934.152,4840.592,4840.581,4840.575,4840.590,1937.045,1927.285,4852.005,4849.391,4846.027,4845.189,1935.115,
1784487831,2147.914,4838.086,4838.073,4838.086,4838.062,1986.056,2151.033,4840.753,4842.039,4844.305,4838.449,1960.625,
1784487836,1936.464,4838.450,4838.434,4838.424,4838.440,1935.632,1936.297,4846.319,4846.321,4840.561,4840.887,1923.593,
1784487841,2151.322,4845.918,4845.908,4845.922,4845.921,1936.224,2149.343,4836.583,4840.979,4840.975,4856.506,1940.626,
1784487846,2159.973,4227.088,4840.908,4840.891,4840.889,2152.244,2163.369,3545.074,4798.360,4828.872,4851.204,2162.476,
1784487851,2151.423,4845.862,4845.875,4845.878,4845.880,2153.742,2137.152,4860.831,4846.736,4864.234,4853.567,2145.488,
1784487856,1936.060,4841.016,4840.994,4841.000,4840.998,2151.780,1936.909,4838.846,4840.406,4840.018,4839.664,2151.219,
1784487861,2162.294,1946.381,4865.969,4865.958,4865.963,1945.810,2161.488,1945.880,4865.785,4865.515,4865.525,1945.669,
1784487866,2151.633,4841.015,4841.001,4840.996,4841.012,2150.213,2150.787,4838.953,4840.750,4837.420,4839.516,2151.266,
1784487871,2109.724,2767.585,4848.900,4848.904,4848.901,1940.069,1998.194,2768.951,4845.991,4857.520,4843.988,1943.268,
1784487876,1991.961,4848.450,4848.445,4848.432,4848.432,2006.252,2019.441,4864.256,4803.907,4853.321,4840.877,1937.627,
1784487881,4815.282,4815.965,4815.967,4815.967,4815.961,4815.305,4815.503,4815.333,4815.406,4815.577,4815.573,4815.857,
1784487886,2035.418,4839.926,4839.953,4839.920,4839.938,1936.421,2050.764,4841.240,4839.637,4840.963,4848.883,1941.446,
1784487891,1936.412,4841.006,4841.002,4840.986,4840.996,1938.114,1936.230,4840.773,4840.359,4838.490,4840.981,2151.333,
1784487896,2157.580,2157.269,4853.842,4853.842,4853.846,2161.249,2143.038,2159.852,4854.853,4859.042,4857.175,2158.391,
1784487901,2133.609,4833.563,4833.562,4833.549,4833.557,1928.201,2141.058,4835.556,4827.683,4839.610,4838.063,1934.036,
1784487906,2151.047,4841.023,4841.004,4841.006,4841.009,2116.034,2151.283,4838.378,4840.945,4838.265,4838.578,2117.990,
1784487911,2147.580,4837.413,4837.394,4837.406,4837.410,2767.504,2151.294,4844.978,4840.636,4839.936,4841.358,2768.959,
1784487916,1939.421,4840.952,4840.960,4840.965,4840.960,2150.366,1935.952,4839.827,4841.321,4840.851,4838.711,2149.706,
1784487921,2153.344,4840.911,4840.913,4840.905,4840.983,2153.436,2146.945,4843.735,4849.782,4841.140,4843.722,2152.901,
1784487926,1973.199,4845.897,4845.919,4845.914,4845.925,2155.681,2117.678,4858.909,4840.669,4838.760,4838.671,2155.037,
1784487931,2139.555,4848.394,4848.384,4848.395,4848.388,2132.605,2143.922,4850.308,4847.413,4855.591,4857.728,2155.576,
1784487936,2152.925,4528.674,4839.665,4839.672,4839.674,2156.184,2152.728,4808.271,4855.423,4862.758,4846.638,2151.904,
1784487941,2150.961,4599.129,4841.009,4841.009,4859.199,1950.802,2162.530,2969.550,4864.617,4865.374,4864.835,1946.873,
1784487946,2151.502,4838.397,4838.396,4838.407,4838.406,2151.485,2153.578,4840.843,4840.533,4838.862,4838.487,2149.773,
1784487951,2156.971,4843.199,4843.261,4843.199,4843.207,2158.185,2144.724,4786.472,4814.168,4848.592,4840.987,2157.648,
